family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
UniGCN,real,,0,base,48814.01666666667,9621.583691687174,11061.505585414872,24609.0,24563.39446851155,1.9835839191623663,0.3909782474577258,0.45032479528002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,0,restart,48814.01666666667,9621.583691687174,11061.505585414872,24609.0,24563.39446851155,1.9835839191623663,0.3909782474577258,0.45032479528002134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,1,base,9182.327558803014,1988.5291997150966,2249.535313559509,8779.13448637465,8555.137062298525,1.0459262895509944,0.2265062920270015,0.26294556091601906,0.1881084202004072,0.20667379336243158,0.20336610565252797,0.3567448692094214,0.3482880622735419,0.5272911720279883,0.5793322096557106,0.5839020273190021,False,1e-24,False
UniGCN,real,,1,restart,11358.442275350617,2439.358711014715,2759.7055733932134,9812.915161443436,9567.03752852871,1.1574992842065743,0.24858654853140463,0.2884597834140221,0.23268813039732678,0.25352985425073676,0.2494873371516458,0.3987531050202542,0.38948352764488403,0.5835393567292916,0.6358065957576907,0.64055940609411,False,1e-24,False
UniGCN,real,,2,base,3541.2000215730222,658.5192129132764,787.9226034033571,4832.916865587482,4864.642422288484,0.7327252092391536,0.13625709508934988,0.1619692744102439,0.07254473742151975,0.06844187339785048,0.0712310451157997,0.19638818585019635,0.19804438790105314,0.36939461051316197,0.34850300745716695,0.35967212133972776,False,1e-24,False
UniGCN,real,,2,restart,5480.53646351464,1096.6580057428735,1276.9588670312078,6070.3304734951635,6036.484883012652,0.9028398844913409,0.18065869898372136,0.2115401416186287,0.11227382702266131,0.11397894991968532,0.11544168713479108,0.246671155816781,0.24575124951687677,0.4551558801064463,0.4620684146967919,0.4697501533023262,False,1e-24,False
UniGCN,real,,3,base,2040.2069993671153,297.4092246652582,384.8409887837872,3292.2289617863166,3423.078719849987,0.6197038611373274,0.09033673785066523,0.11242539838541968,0.04179551568761394,0.030910631159630497,0.03479101337626395,0.13378150114942974,0.13935690868125414,0.3124162558239622,0.2310531044580244,0.2496540265243694,False,1e-24,False
UniGCN,real,,3,restart,3758.2665994582567,689.6432608600226,826.5298355643504,4590.830847023931,4651.155550828459,0.8186462809655913,0.15022188441272963,0.17770419125568263,0.07699154579149069,0.07167668888603634,0.0747212781462742,0.18655088979738838,0.189353126938172,0.4127106864786904,0.38422056825289813,0.3946133837582327,False,1e-24,False
UniGCN,real,,4,base,1413.604090870963,164.63752786054795,229.0362222983549,2496.9414938933955,2655.7999724244582,0.5661342463682554,0.06593567701253356,0.08624001230381427,0.02895897914986091,0.017111271193617633,0.02070570055132008,0.10146456556111161,0.10812023459660662,0.2854097781793493,0.16864282716818613,0.19150624884021417,False,1e-24,False
UniGCN,real,,4,restart,3035.144215969883,526.9156630961829,642.4204427237287,3843.169844422059,3940.204788841148,0.7897502163155925,0.13710444357824658,0.16304239935525552,0.062177719090313534,0.054763922445680735,0.05807712501368629,0.15616928133699293,0.16040962066102868,0.3981430826728473,0.3506702597132872,0.3620551234667688,False,1e-24,False
UniGCN,real,,5,base,1070.8903034361385,104.14995736558065,153.77112426716053,2007.2820731208474,2167.757150614773,0.5335026490677308,0.051886059642655094,0.07093558622263166,0.02193817220059686,0.010824616892909616,0.013901464233758121,0.08156699065873653,0.08825153027582067,0.2689589504703284,0.13270830277652526,0.15752094258661115,False,1e-24,False
UniGCN,real,,5,restart,2662.278711894902,449.9423916247682,552.6484806196152,3405.974999978146,3515.81018255858,0.7816495164855831,0.13210384445794673,0.15718951021907368,0.054539226510996706,0.04676385988447079,0.049961415862620796,0.13840363281637394,0.14313209792993342,0.39405921218380335,0.3378802921055866,0.34905808400208116,False,1e-24,False
