family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
UniGCN,random,0,0,base,4181552.1175317173,759956.1414511778,786767.937714918,1039487.9999999999,1039534.9990355171,4.0227035978594445,0.7310869788310955,0.7568460306241571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,random,0,0,restart,4181552.1175317173,759956.1414511778,786767.937714918,1039487.9999999999,1039534.9990355171,4.0227035978594445,0.7310869788310955,0.7568460306241571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,random,0,1,base,186316.08064032497,57076.2652610237,45664.692536298615,93970.14888324223,73813.27669820531,1.9827156054825708,0.6073871962461278,0.6186514754385494,0.04455668024778882,0.07510468321505166,0.05804086611476155,0.0904004172085125,0.07100605248182065,0.49288135634393015,0.8308001836077752,0.8174073066464507,False,1e-24,False
UniGCN,random,0,1,restart,330202.859758961,87175.1455963774,74781.79212666038,136786.77572842667,113928.76266416503,2.413996952560226,0.6373068239392743,0.6563908040246111,0.07896657759556346,0.11471075874182911,0.09504936403973956,0.13159052892234127,0.10959588928691039,0.600093169639632,0.87172503736592,0.8672712513049684,False,1e-24,False
UniGCN,random,0,2,base,21086.97732137323,8601.019957468943,5990.672301743505,15909.781342804312,11225.516902728172,1.3254096248727179,0.5406120783274636,0.5336656078872923,0.005042858902311239,0.011317784656684036,0.007614281180728795,0.015305401642735956,0.010798594480362115,0.32948229782030003,0.7394634208802703,0.7051177997817971,False,1e-24,False
UniGCN,random,0,2,restart,109485.33423760667,29332.52409946358,24801.912067936533,47214.136216111016,38636.41631424987,2.318910034411403,0.6212657151070436,0.6419309665319322,0.026182941443818133,0.038597653863881566,0.03152379612719221,0.045420568795513774,0.03716701828230586,0.5764556045454947,0.8497835867633143,0.8481658627482572,False,1e-24,False
UniGCN,random,0,3,base,3871.4067617284377,1767.1237232794567,1163.4280081838795,3475.4006188800713,2375.0575585123165,1.1139454659405503,0.5084661934165456,0.48985255284197204,0.000925830087229344,0.0023252969834614895,0.0014787435435700768,0.003343377334687915,0.0022847307312557057,0.2769146269024895,0.695493433940666,0.6472288061522891,False,1e-24,False
UniGCN,random,0,3,restart,75311.14174539354,18246.86450554907,16184.242733331592,28512.71797951145,24307.234315076952,2.641317527129834,0.6399552830656421,0.6658199992457824,0.018010331960145013,0.024010417852148264,0.02057054177924048,0.027429578772926146,0.02338279551686981,0.6566025715977006,0.8753476694234658,0.8797297895540164,False,1e-24,False
UniGCN,random,0,4,base,877.372027924867,409.84926099707616,264.28156856061696,855.820414234027,593.0934975162997,1.025182401976388,0.47889633640475593,0.44559849276269264,0.00020981970408699853,0.0005393064660474308,0.0003359079035785241,0.0008233095660883311,0.0005705373056862666,0.25484910260897836,0.6550470057207739,0.5887571246098968,False,1e-24,False
UniGCN,random,0,4,restart,67072.22195154017,15176.993641030711,13951.604311612202,23045.760771909117,20332.269049450417,2.9103930486554246,0.6585590205175702,0.686180390279132,0.016040030129083144,0.019970880966958714,0.017732807404599024,0.022170299966819358,0.01955900385106297,0.7234917954691216,0.9007943508589262,0.9066314184316348,False,1e-24,False
UniGCN,random,0,5,base,226.5314123846583,99.84693286671023,63.96985551487583,239.52675595256574,179.571790093004,0.9457457538877997,0.4168508543842311,0.3562355505936901,5.4174001905870074e-05,0.00013138512529952987,8.13071459173455e-05,0.00023042762971055536,0.00017274241873492584,0.235102023025273,0.5701795633820705,0.4706843085375095,False,1e-24,False
UniGCN,random,0,5,restart,64556.45689483387,14144.285075395357,13234.448338813152,21133.287870946187,18987.80153179649,3.054728506470845,0.6692893771082713,0.6969974020768588,0.01543839585884205,0.01861197548635645,0.016821285800297313,0.02033047795736573,0.018265668351150673,0.7593720074470123,0.9154716148526817,0.9209236408388873,False,1e-24,False
