family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
HNHN,real,,0,base,10518.006347275345,2408.667917335254,590.436969804868,26903.328581207454,26909.19652068345,0.3909555769475453,0.08953047984619122,0.021941828302120995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HNHN,real,,0,restart,10518.006347275345,2408.667917335254,590.436969804868,26903.328581207454,26909.19652068345,0.3909555769475453,0.08953047984619122,0.021941828302120995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HNHN,real,,1,base,6124.512951762314,1792.4789717023443,355.51695058379283,25832.702323086032,25867.84142129024,0.2370837117682803,0.06938797766041113,0.013743587831460437,0.5822883871285026,0.7441785390181105,0.6021251526666542,0.960204691590866,0.9613011448114853,0.6064211019046032,0.7750207279087091,0.6263647514793432,False,1e-24,False
HNHN,real,,1,restart,6485.628823154957,1844.3674631614772,375.03836299682246,25926.56853206744,25959.420235610076,0.250153768522555,0.07113812461839135,0.014447100882567482,0.6166214973653289,0.765720940561175,0.6351878052635626,0.9636937100109499,0.9647043982029214,0.6398521552644797,0.794568785296393,0.6584273964613496,False,1e-24,False
HNHN,real,,2,base,4054.415092948313,1469.8380613212203,240.1345847618694,25179.251850642355,25223.829362748824,0.16102206360213517,0.05837496959957223,0.009520147845453875,0.38547372563609417,0.6102286042599532,0.4067065530148474,0.9359158579444551,0.9373683581879084,0.4118679284724453,0.6520122499048082,0.4338812479237938,False,1e-24,False
HNHN,real,,2,restart,4665.6766859717845,1564.058386764602,274.10921712742703,25370.39482777619,25412.000815612624,0.1839024074179436,0.06164895727409921,0.010786605081447182,0.4435894533549519,0.6493457962835091,0.46424805888766874,0.9430206656843922,0.9443611887883748,0.47039208099752433,0.6885806641493373,0.49160010428139667,False,1e-24,False
HNHN,real,,3,base,2963.448585032691,1282.0046842816148,177.13445220437663,24733.169996970282,24779.373537236737,0.11981677178443774,0.051833415790966356,0.007148463698575397,0.28175002820761397,0.5322463404170369,0.3000056928395208,0.9193349411138266,0.9208514835509991,0.3064715759266778,0.5789471460447158,0.32579161591034755,False,1e-24,False
HNHN,real,,3,restart,3723.2828795654145,1406.2517963604337,220.28122687120975,25013.93710451824,25057.74865359413,0.14884833459075428,0.0562187308013349,0.008790942471187009,0.3539913132425442,0.5838296704330215,0.37308169734698343,0.9297710886968465,0.9311964641654676,0.3807295339100006,0.627928398216069,0.40064767393778383,False,1e-24,False
HNHN,real,,4,base,2324.8133908452874,1161.978501962446,139.24420246001193,24401.49198882009,24446.227685931313,0.0952734116385357,0.04761915797996384,0.005695938213818827,0.2210317539357183,0.4824154021397688,0.23583245897700206,0.9070064291548314,0.9084711119910621,0.2436937014235727,0.5318764968284668,0.25959268915016676,False,1e-24,False
HNHN,real,,4,restart,3178.7056009684075,1308.4260496405493,188.4851116408247,24765.897771502146,24809.463037426587,0.12835010587123194,0.052831763326833286,0.007597307178977773,0.30221560018280846,0.543215625626002,0.3192298607302938,0.9205514364791891,0.9219696700478245,0.3282984396164599,0.5900980695914458,0.3462476815682394,False,1e-24,False
