family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
HGNN,real,,0,base,417759.360095268,38129.4524086256,38129.45240862562,47341.91027201583,47341.91027201583,8.824302984288506,0.8054058695465064,0.805405869546507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HGNN,real,,0,restart,417759.360095268,38129.4524086256,38129.45240862562,47341.91027201583,47341.91027201583,8.824302984288506,0.8054058695465064,0.805405869546507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HGNN,real,,1,base,8743.075488173641,1526.161920215459,1526.16192021546,3015.8537106447257,3015.8537106447257,2.8990383244764737,0.5060464023267223,0.5060464023267226,0.020928496937040082,0.04002580220297663,0.040025802202976635,0.06370367594624546,0.06370367594624546,0.3285288741374988,0.6283122850987638,0.6283122850987638,False,1e-24,False
HGNN,real,,1,restart,19572.29202519489,2732.8744269549697,2732.874426954971,4574.503023752629,4574.503023752629,4.2785613920392676,0.5974144978732783,0.5974144978732786,0.046850636741523934,0.07167358181983076,0.07167358181983075,0.09662692099808766,0.09662692099808766,0.4848611159042431,0.7417558282877424,0.7417558282877423,False,1e-24,False
HGNN,real,,2,base,1299.1095234129396,195.9718673432643,195.97186734326445,990.1401060770398,990.1401060770398,1.3120461593663186,0.19792337078406996,0.1979233707840701,0.003109707758831984,0.005139645469939448,0.0051396454699394484,0.020914663147049206,0.020914663147049206,0.14868552923697095,0.24574364089935566,0.24574364089935566,False,1e-24,False
HGNN,real,,2,restart,7686.283925049991,953.8453192067954,953.8453192067957,2019.0680470835835,2019.0680470835835,3.8068473898897777,0.4724186094592328,0.47241860945923303,0.01839883114359705,0.025015972141027066,0.025015972141027062,0.04264863913353894,0.04264863913353894,0.4314048822516399,0.5865596804319714,0.5865596804319713,False,1e-24,False
HGNN,real,,3,base,657.4304477648649,42.47609606004208,42.476096060042096,707.1227689796378,707.1227689796378,0.9297260342974418,0.06006891295741208,0.06006891295741211,0.0015737060867168627,0.0011139970122002903,0.00111399701220029,0.014936506890336099,0.014936506890336099,0.10535971350403543,0.07458216438282803,0.07458216438282801,False,1e-24,False
HGNN,real,,3,restart,6212.734204438732,669.8918673410121,669.8918673410127,1557.451564861585,1557.451564861585,3.9890384681021365,0.43012051382833677,0.43012051382833716,0.01487156195141133,0.017568882452386598,0.0175688824523866,0.03289794509585319,0.03289794509585319,0.45205139433726826,0.5340419409539706,0.5340419409539707,False,1e-24,False
HGNN,real,,4,base,542.7881741861581,12.599069640345006,12.599069640345009,642.2642439410889,642.2642439410889,0.8451166000702117,0.01961664495447242,0.019616644954472424,0.0012992842914695626,0.0003304288114427486,0.0003304288114427485,0.013566504609779893,0.013566504609779893,0.09577148490650478,0.024356222987942478,0.024356222987942468,False,1e-24,False
HGNN,real,,4,restart,5885.027142093334,597.6717076046134,597.6717076046137,1427.521895621076,1427.521895621076,4.122547724238526,0.41867778661607336,0.4186777866160736,0.01408712216705637,0.015674804379551197,0.015674804379551197,0.030153449394391997,0.030153449394391997,0.46718111691978836,0.5198345361597811,0.519834536159781,False,1e-24,False
