family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
UniGCN,real,,0,base,332119.3287985154,37175.397190891556,48117.54513065535,65451.0,81152.02008290085,5.074320160097101,0.5679882231118173,0.5929309594696579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,0,restart,332119.3287985154,37175.397190891556,48117.54513065535,65451.0,81152.02008290085,5.074320160097101,0.5679882231118173,0.5929309594696579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,1,base,30478.8908568339,4475.424483890141,4822.89033694305,15901.043631536972,17628.869848640035,1.9167855621994703,0.2814547640768629,0.27357909941771497,0.09177090344935727,0.12038672945199029,0.10023142959282892,0.24294577059994457,0.217232668153316,0.37774233822936215,0.49552922512172254,0.4614012728605291,False,1e-24,False
UniGCN,real,,1,restart,44002.610371748364,6050.426408164736,6804.378752370951,18464.560760780438,20807.95437937885,2.383084598752649,0.3276777870078618,0.3270085385766821,0.13249036281909124,0.16275351079899605,0.1414115939184921,0.2821127371740758,0.2564071030902556,0.46963623176410824,0.576909473954627,0.5515119987480028,False,1e-24,False
UniGCN,real,,2,base,8542.551254995062,944.1038583523763,946.2790306966446,8675.49648981037,9892.070260886994,0.9846757779256258,0.10882418769476243,0.09566036287047099,0.025721331203151728,0.02539593197900502,0.019665987284413163,0.13254948724710652,0.12189555171617107,0.19405077859864153,0.19159585228466736,0.1613347411577793,False,1e-24,False
UniGCN,real,,2,restart,18943.150266427256,2202.0129735182472,2459.151766922205,10985.648277679758,12667.239956898875,1.7243543382792677,0.20044451796187734,0.19413477405414534,0.05703718098840122,0.059233071867696635,0.05110717432164877,0.16784538475622615,0.1560927250357866,0.33981977563005616,0.3529025951695071,0.3274154789080124,False,1e-24,False
UniGCN,real,,3,base,4680.216590580556,262.3018830152292,257.34545153657825,6679.165306571087,7808.99585139712,0.7007187838240913,0.03927165610906076,0.03295499913609714,0.01409197292886218,0.007055792347512469,0.0053482664345780445,0.1020483309127605,0.0962267586613351,0.13809116526275364,0.06914167320918119,0.055579825289564,False,1e-24,False
UniGCN,real,,3,restart,13503.094407417246,1292.9027216599786,1488.3450897670414,8746.932481272635,10315.004247998155,1.5437519880629755,0.1478121300728124,0.14428933367195523,0.04065735787274543,0.0347784507861763,0.030931442693630417,0.13364092956979473,0.12710717783070416,0.3042283378574667,0.2602380191318039,0.24334929955591053,False,1e-24,False
UniGCN,real,,4,base,3518.476606406216,85.23860506799164,84.0090808656318,5794.183210048692,6841.815909278709,0.6072428984130532,0.014711064869361516,0.012278769551764856,0.01059401336000154,0.0022928767816602154,0.001745913691929188,0.08852703870145134,0.08430863338077661,0.11966980388589299,0.025900299109662024,0.02070859913057584,False,1e-24,False
UniGCN,real,,4,restart,11682.61127359492,1001.852183200434,1182.793881670008,7788.387184758798,9291.951367133684,1.5000039156318246,0.128634100929262,0.12729230222336688,0.035175945091357005,0.026949333669685726,0.02458134301029539,0.11899569425614273,0.11450055534836337,0.29560687309945394,0.2264731832370024,0.21468317717331273,False,1e-24,False
UniGCN,real,,5,base,2992.6749097081524,30.552100302187874,30.489146556110175,5232.7998812042215,6198.806013915119,0.5719070053600922,0.005838576096121782,0.0049185514900237145,0.009010842339512552,0.0008218365534954803,0.0006336388623592884,0.07994988435935618,0.07638511040862234,0.11270613349496424,0.010279396400393971,0.008295319061131623,False,1e-24,False
UniGCN,real,,5,restart,10891.68377429044,891.3038004463679,1066.7597831010164,7265.370759876781,8715.892233723245,1.4991229125483971,0.12267836424379312,0.12239249344703279,0.03279448929904958,0.02397563624860876,0.02216987130586991,0.11100473269891646,0.10740203663223077,0.29543325317488645,0.21598751391653764,0.20641946839224878,False,1e-24,False
UniGCN,real,,6,base,2669.7259528587488,11.77358505291669,11.81012914352323,4793.947708825266,5683.9195610373945,0.5568950925234336,0.0024559268828156975,0.0020778142647338445,0.008038454017466636,0.0003167036788460022,0.000245443301636747,0.0732448352022928,0.07004039523884908,0.10974772480906625,0.004323904586191059,0.0035043106310257907,False,1e-24,False
UniGCN,real,,6,restart,10476.884791055036,844.4531748880086,1017.1942285117965,6928.419934260256,8333.432218989698,1.5121607654362896,0.12188250465481788,0.12206185900137026,0.03154554367237981,0.022715377338185114,0.021139778136016113,0.10585659400559588,0.10268915315326321,0.2980026324171381,0.21458632361612087,0.20586184116705167,False,1e-24,False
UniGCN,real,,7,base,2428.354640361471,4.86162925652887,4.774787051982296,4415.698905729038,5236.159713263737,0.5499366447315651,0.0011009874903882759,0.000911887206168915,0.007311693207216689,0.00013077544892297832,9.923172595395587e-05,0.06746572100852605,0.06452285116149589,0.1083764183931669,0.0019383984483979863,0.0015379315105835338,False,1e-24,False
UniGCN,real,,7,restart,10225.439400116717,823.0217610901179,994.2394037563582,6686.494687556462,8052.495761120837,1.5292675576556152,0.12308717789333744,0.12346972084813228,0.030788450154673522,0.02213888279024948,0.020662720865261584,0.10216031363243437,0.09922729899877797,0.3013738805212384,0.2167072711807016,0.20823625225872625,False,1e-24,False
UniGCN,real,,8,base,2227.4610982493077,2.1885533850474994,1.9885375365602331,4075.987661336693,4832.985069455421,0.5464837686772651,0.0005369381771704819,0.0004114512062385289,0.006706809586504454,5.8871015521623604e-05,4.1326662263435996e-05,0.0622754069660768,0.05955471058537156,0.1076959575737152,0.0009453332927024039,0.0006939276819118164,False,1e-24,False
UniGCN,real,,8,restart,10055.431988305261,812.6604985064425,982.9722307679491,6500.640262905895,7833.296929562821,1.5468371701298105,0.12501237811045549,0.12548639986545349,0.03027656362152148,0.021860169894985133,0.020428561517401776,0.09932071722213404,0.09652620996446812,0.3048363369528127,0.22009677846057182,0.21163745603315054,False,1e-24,False
UniGCN,real,,9,base,2051.053320592451,1.11350550634301,0.8460108683151206,3765.683244163338,4464.571699523134,0.544669635655496,0.0002956981334181254,0.00018949429536667178,0.006175651769538382,2.9952753446729358e-05,1.7582170204608652e-05,0.057534388231858,0.05501491761957805,0.10733844504700572,0.0005206060995386389,0.0003195891399163291,False,1e-24,False
UniGCN,real,,9,restart,9931.088517470851,807.4435793281211,977.2002771558618,6351.811769701678,7655.997545684349,1.5635048514570953,0.12712019949640982,0.12763853061926664,0.029902169661121043,0.021719837320956857,0.020308606237131044,0.0970468254068185,0.09434142905947829,0.30812104915098154,0.22380780854919985,0.21526710417251926,False,1e-24,False
UniGCN,real,,10,base,1892.0995266867176,0.6644777513768019,0.3656530068046948,3480.2511963673746,4125.773669824422,0.5436675170636125,0.000190928100842368,8.862653069872727e-05,0.005697047303845977,1.78741264811451e-05,7.599161715582615e-06,0.053173384613945926,0.0508400612284172,0.10714095680025224,0.0003361479922881796,0.00014947192296721785,False,1e-24,False
UniGCN,real,,10,restart,9835.063884854875,804.7373477014694,974.1474240954234,6229.544852371404,7509.412671871115,1.578777281154169,0.12918076147972987,0.1297235172258413,0.02961304275916277,0.021647041013959638,0.020245160501232654,0.0951787574272571,0.09253512930669962,0.3111307980858578,0.22743563373900913,0.218783511223417,False,1e-24,False
UniGCN,real,,11,base,1747.0779898601531,0.46745066616909753,0.15994110118813784,3216.9288808854785,3813.331457919088,0.5430887826712724,0.00014530960536511114,4.194261709298587e-05,0.005260392390230444,1.2574194265330644e-05,3.3239663568422673e-06,0.04915018687087254,0.046989975776617496,0.10702690518859179,0.000255832074420502,7.073777549160376e-05,False,1e-24,False
UniGCN,real,,11,restart,9758.139741852012,803.3030599450846,972.4930476952687,6127.473494365768,7386.548313452898,1.5925225544956911,0.13109857769009112,0.1316573054729902,0.029381426781612936,0.021608459374898192,0.020210778522774225,0.09361924942882106,0.09102112684203263,0.31383958919636185,0.23081214073743625,0.2220449166472096,False,1e-24,False
