family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
UniGCN,real,,0,base,417759.360095268,38129.4524086256,39728.53196769216,47341.91027201583,47408.5954354284,8.824302984288506,0.8054058695465064,0.8380027208737566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,0,restart,417759.360095268,38129.4524086256,39728.53196769216,47341.91027201583,47408.5954354284,8.824302984288506,0.8054058695465064,0.8380027208737566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,1,base,8286.453632756326,1449.0731151064879,1066.6621621347094,2765.482654355782,2183.950832640012,2.996386044839125,0.5239856098262344,0.48840942121636627,0.019835470905706674,0.03800403686832597,0.026848768612999223,0.0584151048925983,0.04606655844960864,0.33956064860580265,0.6505857849301134,0.5828255792619844,False,1e-24,False
UniGCN,real,,1,restart,19179.922570342216,2650.7270903785497,2200.9189653851026,4327.306498728994,3587.0734701208016,4.4323004566410305,0.6125582024654633,0.6135695250510111,0.04591141313020091,0.06951914918607395,0.0553989502349325,0.09140540535574665,0.07566293489977949,0.5022833491248716,0.7605584036907649,0.7321808268250768,False,1e-24,False
UniGCN,real,,2,base,1040.3486729673011,168.8390156044389,109.60587902886455,777.7260539756948,758.3922596288999,1.337680109402396,0.21709317148543852,0.14452399485524473,0.0024903060765174827,0.0044280472164935775,0.002758870605085476,0.01642785535072535,0.01599693584387767,0.15159045556165834,0.26954505758404207,0.17246244105813227,False,1e-24,False
UniGCN,real,,2,restart,7420.244798225438,913.3954531429642,789.2387206406952,1802.4304841468822,1635.9287552222274,4.116799434701945,0.5067576592698876,0.4824407652969482,0.017762007287001988,0.023955115939098486,0.019865791197180807,0.03807261840070515,0.03450700743603342,0.4665297012162687,0.629195388848139,0.5757031012905588,False,1e-24,False
UniGCN,real,,3,base,462.5139244503647,32.25007170274135,20.950999367387116,497.1363521584679,569.0455650203531,0.9303562743746671,0.0648716827138428,0.0368177886890969,0.0011071300098336291,0.000845804743197565,0.0005273539778521086,0.010500977871447005,0.01200300409227281,0.10543113445120228,0.08054533144930964,0.04393516604660694,False,1e-24,False
UniGCN,real,,3,restart,6012.473947109556,646.9719996110833,597.8728477045453,1349.7153060011863,1317.161750227243,4.454623816131098,0.4793396034959943,0.45390996785428783,0.01439219445792535,0.01696777579383034,0.015048953940476444,0.028509946012867448,0.027783184423197008,0.5048131080791838,0.5951528559953162,0.5416569141696956,False,1e-24,False
UniGCN,real,,4,base,355.41426063771235,8.134499852858768,5.6169537894952635,420.02131283198514,507.84926294394785,0.846181490747074,0.019366874023634822,0.011060277525922523,0.0008507631296559384,0.00021333901587893225,0.0001413833713781082,0.008872082060454221,0.010712176943433186,0.09589216193660657,0.024046104896826213,0.013198379015273784,False,1e-24,False
UniGCN,real,,4,restart,5707.066482594331,582.1575669051523,554.2990245083772,1217.259826272884,1222.7052298855185,4.688453820141869,0.4782525097272411,0.4533382298203435,0.013661133723713246,0.015267923616271429,0.013952164780695686,0.02571209778563616,0.025790792126522105,0.5313115187102672,0.5938031094763774,0.5409746514279373,False,1e-24,False
