family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
UniGCN,real,,0,base,10518.006347275345,2408.667917335254,2411.70376961744,26903.328581207454,26909.738571442227,0.3909555769475453,0.08953047984619122,0.08962196950426132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,0,restart,10518.006347275345,2408.667917335254,2411.70376961744,26903.328581207454,26909.738571442227,0.3909555769475453,0.08953047984619122,0.08962196950426132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
UniGCN,real,,1,base,3877.2430866669374,505.5410371333307,513.8662522629281,21745.329274952088,23002.73226107534,0.17830233967222742,0.02324825854514197,0.0223393571872538,0.3686290879327454,0.20988407471820292,0.21307187836939068,0.8082765375783896,0.8548106924192429,0.4560680296834603,0.259668646756739,0.2492620649916828,False,1e-24,False
UniGCN,real,,1,restart,3991.514075839835,607.1490703446893,612.1383138802729,22123.580656369275,23261.018859857406,0.18041898993826286,0.027443526424367204,0.02631605767435526,0.37949340816606597,0.2520684009510068,0.25381986029626447,0.8223361874940287,0.8644089498715161,0.46148207258460405,0.30652719019839697,0.2936340031347335,False,1e-24,False
UniGCN,real,,2,base,3672.429007166169,226.91973331296325,250.34903359466253,19980.12142873788,21648.249651613667,0.18380413854162206,0.011357274985655455,0.011564400707842051,0.3491563786817356,0.0942096383149438,0.10380588061790628,0.7426635469446862,0.8044764015131578,0.4701407253906066,0.12685372629708533,0.12903533332072323,False,1e-24,False
UniGCN,real,,2,restart,3523.515809240726,322.82920204428825,342.23447019594613,20578.60460956284,22062.993943090103,0.17122229014514204,0.015687613818784883,0.015511696693509285,0.33499844865120104,0.1340281072873836,0.14190568282365523,0.7649092396669992,0.8198888251744036,0.43795842863271145,0.17522092862380945,0.17307917667187328,False,1e-24,False
UniGCN,real,,3,base,3594.391810697876,142.4963434854032,166.7343456651329,18914.781178812158,20718.758419196005,0.1900308429010122,0.007533597250653042,0.008047506626200773,0.3417369881725724,0.059159812965437375,0.0691354998759161,0.703064720103985,0.7699353289587006,0.4860676099947507,0.08414561458394254,0.08979390511852267,False,1e-24,False
UniGCN,real,,3,restart,3340.3503973331844,232.45255982724032,254.64924642329547,19726.365164687333,21321.89979021703,0.16933430814273023,0.011783851606040405,0.01194308429027203,0.3175839875965174,0.0965066866022802,0.10558894074444707,0.7332313957041962,0.7923488269352698,0.43312928150261404,0.13161832290281988,0.1332606765543594,False,1e-24,False
UniGCN,real,,4,base,3485.6003335022738,105.18889129253832,127.24755433286632,18107.12373729575,19946.81932341394,0.19249884101266093,0.005809254568459032,0.0063793405991049825,0.3313936328252176,0.04367098118237502,0.05276251417604707,0.6730439946358148,0.7412490935375479,0.4923803428400475,0.0648857749722668,0.07118054461860113,False,1e-24,False
UniGCN,real,,4,restart,3206.505365795583,192.53291282897402,214.489557630248,19142.823512163803,20769.892383636055,0.16750430592216942,0.010057707145794563,0.010326946026896006,0.3048586642682734,0.07993335712378986,0.08893694173072994,0.7115410814086206,0.7718355319021181,0.4284484371088625,0.11233835854642116,0.11522784071828486,False,1e-24,False
UniGCN,real,,5,base,3364.9935880335756,84.47435893131887,104.12353483143018,17427.010099032177,19260.12805831109,0.19309070052242944,0.004847323691859812,0.00540617043231439,0.31992694023285756,0.035070986051399786,0.04317426383089617,0.647764087868492,0.7157307755769418,0.4938942220239424,0.054141602951165525,0.060321932916876354,False,1e-24,False
UniGCN,real,,5,restart,3099.4696018851914,171.2921397160047,192.32459875080278,18700.076926419104,20328.3142991564,0.16574635570115334,0.009159969789964152,0.009460922136509078,0.29468223345273975,0.07111488407480754,0.07974636071548313,0.6950841368930648,0.7554259304744669,0.4239518898675069,0.10231118838746883,0.10556476485443932,False,1e-24,False
UniGCN,real,,6,base,3243.436715464287,71.09925343829282,88.65120164438491,16823.109727423533,18629.96130836734,0.19279650243124347,0.004226284830229286,0.00475852848951268,0.3083699142570387,0.029518080481991477,0.03675874407180918,0.6253170375049737,0.6923129802583164,0.49314171174263893,0.04720498357084455,0.05309555810739489,False,1e-24,False
UniGCN,real,,6,restart,3012.175037699466,158.56391823543768,178.6151375479116,18345.53665987238,19962.865401249655,0.16419116505259104,0.008643187777780751,0.008947369726629047,0.28638269822681367,0.06583054355241272,0.07406180634541393,0.6819058320050081,0.7418453861322573,0.4199739682307196,0.09653905343330343,0.09983455815712262,False,1e-24,False
UniGCN,real,,7,base,3125.4208736374967,61.56349750160716,77.36654082315194,16271.088138253943,18042.061919351592,0.19208431833698414,0.0037836128093282867,0.004288120790682465,0.29714955196306064,0.025559147053245843,0.03207962014150035,0.6047983278031865,0.6704658936560092,0.4913200620815193,0.04226061131168223,0.04784675916409731,False,1e-24,False
UniGCN,real,,7,restart,2940.2793749477346,150.29419135471002,169.47029774164355,18052.746785525982,19654.688673041837,0.1628715790388829,0.008325281085491671,0.008622385251723026,0.2795472143548767,0.0623972239066408,0.07026994769284042,0.6710227967158016,0.7303931482225635,0.4165986844606017,0.09298823260853821,0.09620838840540155,False,1e-24,False
UniGCN,real,,8,base,3012.642779153606,54.30860416746103,68.64887261726274,15757.762531587166,17488.181756461057,0.19118467949460616,0.0034464667213125535,0.003925443683812368,0.2864271687698707,0.022547153045299605,0.028464885896061883,0.5857179524839279,0.6498830046242169,0.48901893403673713,0.038494898354542575,0.043800015839037344,False,1e-24,False
UniGCN,real,,8,restart,2880.607079287536,144.60153839241974,163.03826229028274,17806.34672642149,19391.78474277369,0.16177417656442808,0.008120786403527484,0.008407594476369103,0.2738738677443134,0.06003382091475467,0.06760293877889693,0.6618640765090904,0.7206233048786689,0.4137917096042178,0.09070415368574566,0.0938117575732292,False,1e-24,False
UniGCN,real,,9,base,2905.574545126444,48.542164936201885,61.640244622887586,15275.223930390575,16962.992784732123,0.1902148576261265,0.003177836551359853,0.00363380715921592,0.2762476508562978,0.02015311641212244,0.025558795984577064,0.5677819339076371,0.6303663166291025,0.48653828936592386,0.03549446575980843,0.0405459417965942,False,1e-24,False
UniGCN,real,,9,restart,2830.73906600659,140.51142410878407,158.33539179662412,17596.43315599202,19165.764546879476,0.16087004911234828,0.00798522194033036,0.008261365801992174,0.26913266379040396,0.05833573947554962,0.0656529188167004,0.6540615635302282,0.7122241078632778,0.4114791004348105,0.08918998260758304,0.09218014118289784,False,1e-24,False
UniGCN,real,,10,base,2804.149255767241,43.81565300773692,55.840932522180466,14818.330821334526,16462.766226072843,0.1892351634996567,0.0029568548263650468,0.0033919531964040532,0.2666046362002478,0.018190823522161097,0.023154142405739292,0.5507991613976512,0.6117772635496296,0.4840323930845127,0.033026236779304344,0.03784734050329895,False,1e-24,False
