family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
HGNN,random,0,0,base,516101.2746605871,80989.02464801942,80989.02464801942,128768.0,128768.0,4.0079932487930785,0.6289530368416021,0.6289530368416021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HGNN,random,0,0,restart,516101.2746605871,80989.02464801942,80989.02464801942,128768.0,128768.0,4.0079932487930785,0.6289530368416021,0.6289530368416021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HGNN,random,0,1,base,43813.55017496747,8613.691008839814,8613.691008839814,25164.591174457753,25164.591174457753,1.7410793551630814,0.3422940968571258,0.3422940968571258,0.08489331905599606,0.10635627538762392,0.10635627538762392,0.19542581366844056,0.19542581366844056,0.4344017684379509,0.5442283871877233,0.5442283871877233,False,1e-24,False
HGNN,random,0,1,restart,63217.76540801905,11857.569115594555,11857.569115594555,30271.214414667284,30271.214414667284,2.0883788982508813,0.39171104776851035,0.39171104776851035,0.12249100808672499,0.1464095803984291,0.1464095803984291,0.23508336243994846,0.23508336243994846,0.5210534970037067,0.6227985633642156,0.6227985633642156,False,1e-24,False
HGNN,random,0,2,base,13051.231547589616,2475.474771362728,2475.474771362729,12313.323390221689,12313.323390221689,1.0599276193747917,0.20104034409821178,0.20104034409821184,0.025288121127336357,0.030565558507726336,0.03056555850772635,0.09562409441958941,0.09562409441958941,0.26445344430007867,0.31964285458858915,0.31964285458858926,False,1e-24,False
HGNN,random,0,2,restart,26574.51480862884,4924.135693623118,4924.135693623118,16920.091235582462,16920.091235582462,1.5705893330376022,0.2910229989344149,0.2910229989344149,0.05149089163964091,0.060800036980610025,0.060800036980610025,0.13139981389462027,0.13139981389462027,0.3918642661163543,0.46271022141150303,0.46271022141150303,False,1e-24,False
HGNN,random,0,3,base,6785.714107336565,1127.9693887810133,1127.9693887810135,8225.878538198622,8225.878538198622,0.824922721120383,0.13712448871485847,0.1371244887148585,0.013148028188458118,0.013927435151654191,0.013927435151654193,0.06388138775315778,0.06388138775315778,0.20581938888464715,0.21802023471172524,0.2180202347117253,False,1e-24,False
HGNN,random,0,3,restart,18412.104511407033,3236.777428430587,3236.777428430587,12643.575862873733,12643.575862873733,1.4562418663118761,0.256001740610026,0.256001740610026,0.03567537112462223,0.039965630435700554,0.039965630435700554,0.09818880360705869,0.09818880360705869,0.36333441099243174,0.40702838783573353,0.40702838783573353,False,1e-24,False
HGNN,random,0,4,base,4360.775084724396,637.2427392097609,637.2427392097609,6266.764478508192,6266.764478508192,0.6958575034500869,0.1016860840063766,0.1016860840063766,0.00844945614132081,0.007868260446143607,0.007868260446143607,0.048667094918832254,0.048667094918832254,0.17361743402627475,0.1616751618165501,0.1616751618165501,False,1e-24,False
HGNN,random,0,4,restart,15422.281186959604,2612.4968639662725,2612.4968639662725,10672.603804794118,10672.603804794118,1.4450345453685762,0.2447853318412085,0.2447853318412085,0.02988227687889753,0.03225741852455018,0.03225741852455018,0.08288242268882112,0.08288242268882112,0.3605381685220447,0.38919492792409577,0.38919492792409577,False,1e-24,False
