family,features,seed,step,variant,energy_un,energy_sym,energy_op,norm_f2,norm_pi2,R_un,R_sym,R_op,energy_un_relative,energy_sym_relative,energy_op_relative,norm_f2_relative,norm_pi2_relative,R_un_relative,R_sym_relative,R_op_relative,zero_state,resolution_R_op,censored_R_op
HNHN,real,,0,base,417759.360095268,38129.4524086256,1712.9912314637631,47341.91027201583,47301.714664076746,8.824302984288506,0.8054058695465064,0.036214146646246066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HNHN,real,,0,restart,417759.360095268,38129.4524086256,1712.9912314637631,47341.91027201583,47301.714664076746,8.824302984288506,0.8054058695465064,0.036214146646246066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1e-24,False
HNHN,real,,1,base,362107.94464618573,34745.98523817647,1308.2318064031638,43522.61675755483,44111.87252312462,8.319994789452304,0.7983432023798321,0.029657136085468914,0.8667859519978409,0.911263683144746,0.7637119107056202,0.9193253188872985,0.932563921549029,0.9428500816739732,0.991230921658603,0.8189378690921922,False,1e-24,False
HNHN,real,,1,restart,367197.57010065095,35062.0669352412,1342.630839209104,43880.07096152977,44409.604108242056,8.368208210569618,0.7990430773455351,0.030232893676256003,0.8789691032103106,0.9195533825004395,0.7837931768406172,0.9268758000977332,0.9388582300583894,0.9483137903887756,0.9920998934306825,0.8348365618437105,False,1e-24,False
HNHN,real,,2,base,321705.55130555824,32108.30552737935,1082.1187520508695,40525.387319915,41622.1000360507,7.938370798678724,0.7923010155069061,0.025998658191528048,0.7700738320553604,0.8420867203462866,0.6317129546110936,0.8560150422123939,0.8799279335144393,0.8996031542449113,0.9837288818779293,0.7179144229323722,False,1e-24,False
HNHN,real,,2,restart,333467.32530904055,32875.073706053336,1148.4902034169781,41396.559719906334,42346.07433476216,8.055435706863495,0.79414989865075,0.027121527118138915,0.7982282556948453,0.8621963240840138,0.6704588922125335,0.8744167584715347,0.895233389222608,0.9128693474380963,0.9860244737201951,0.7489207845506506,False,1e-24,False
HNHN,real,,3,base,289716.74858669075,29919.267779352507,933.6225954486326,38025.45742865099,39538.714521107715,7.619020734472435,0.7868220345670129,0.023612871757634376,0.6935015136958804,0.7846760414682538,0.5450247370214765,0.8032091905494597,0.8358833247779781,0.8634133197871773,0.9769261242285739,0.6520344656549313,False,1e-24,False
HNHN,real,,3,restart,308863.89785943204,31210.73815282102,1028.5070876351722,39498.110992655245,40765.29982744445,7.8197131482279225,0.7901830585929722,0.025229964994462027,0.7393344766446337,0.8185467186452582,0.6004158507900275,0.8343159531524625,0.8618144208290958,0.88615646608585,0.9810992053458643,0.696688099292196,False,1e-24,False
HNHN,real,,4,base,263214.15895722166,28039.854208403856,825.3575546937562,35869.94156881416,37729.34248851772,7.338014712186313,0.7817089457648325,0.021875747104390688,0.6300616673129644,0.7353857041508604,0.4818224048867328,0.757678373405586,0.7976316029230807,0.8315687624565362,0.9705776619246433,0.6040663423076493,False,1e-24,False
HNHN,real,,4,restart,290057.1098936302,29898.50861794038,946.5820466713302,37995.85142162945,39507.85406764384,7.633915257614488,0.7868887654645478,0.023959338440671274,0.6943162442308511,0.7841316024558689,0.5525901296426773,0.8025838248459756,0.835230907552027,0.8651012177626404,0.9770089779797795,0.6616016297364522,False,1e-24,False
